,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,Income,house_age,year_sold,season,renovated,view_cat
16551,600000.0,3,2.5,1350,187313,1.0,0,2,8,1350,0.0,1997,0.0,39,47.7369,-122.04899999999999,2310,49222,35396.0,25,2014,3,0,0
16553,695000.0,3,2.5,2620,51354,2.0,0,0,10,2620,0.0,1998,0.0,39,47.7211,-122.02799999999999,2620,37042,35396.0,24,2014,2,0,0
16554,450000.0,3,1.5,2060,44866,1.0,0,0,9,2060,0.0,1953,0.0,39,47.7503,-122.051,2320,43995,35396.0,69,2014,1,0,0
16555,623000.0,4,2.5,2710,49044,2.0,0,0,10,2710,0.0,1988,0.0,39,47.773999999999994,-122.08,2560,38190,35396.0,34,2015,1,0,0
16556,692500.0,3,2.5,2420,198198,2.0,0,0,10,2420,0.0,1997,0.0,39,47.772,-122.022,2780,179467,35396.0,25,2015,0,0,0
16557,697000.0,4,2.75,3650,48351,1.5,0,2,9,3650,0.0,1978,0.0,39,47.7632,-122.089,2820,53143,35396.0,44,2014,1,0,0
16558,725000.0,4,2.25,3440,14237,2.0,0,0,10,3440,0.0,1982,0.0,39,47.7241,-122.065,3250,18365,35396.0,40,2014,3,0,0
16559,330000.0,3,1.0,1250,9126,1.0,0,0,8,1250,0.0,1969,0.0,39,47.7554,-122.07600000000001,1440,10620,35396.0,53,2014,1,0,0
16560,305000.0,3,1.0,1160,11776,1.0,0,0,8,1160,0.0,1968,0.0,39,47.7427,-122.074,1160,10050,35396.0,54,2014,1,0,0
16561,540000.0,4,2.5,2050,34222,2.0,0,2,9,2050,0.0,1989,0.0,39,47.7572,-122.022,2240,51400,35396.0,33,2014,1,0,0
16562,970000.0,3,3.5,3840,53696,2.0,0,0,10,3840,0.0,1996,0.0,39,47.7322,-122.035,3810,35181,35396.0,26,2014,3,0,0
16563,875000.0,3,2.75,3270,39586,1.5,0,0,1,3270,0.0,1988,0.0,39,47.731,-122.07799999999999,3480,35998,35396.0,34,2015,0,0,0
16564,615000.0,3,2.5,2980,43301,1.0,0,2,9,1930,1050.0,1978,0.0,39,47.7631,-122.09299999999999,2890,35915,35396.0,44,2015,0,0,0
16565,599000.0,4,2.5,2790,230868,2.0,0,0,9,2790,0.0,1989,0.0,39,47.7647,-122.01899999999999,1590,217800,35396.0,33,2014,1,0,0
16566,760000.0,4,2.5,3300,165528,2.0,0,0,9,3300,0.0,1984,0.0,39,47.7657,-122.02799999999999,3030,144696,35396.0,38,2014,1,0,0
16567,390000.0,3,2.5,1410,26375,1.0,0,0,7,1410,0.0,1992,0.0,39,47.7432,-122.07600000000001,1410,12474,35396.0,30,2015,1,0,0
16568,880000.0,4,3.25,4060,52707,2.0,0,2,10,4060,0.0,1996,0.0,39,47.7615,-122.041,3100,50755,35396.0,26,2014,2,0,0
16569,250000.0,3,2.5,1510,10384,1.0,0,1,8,1030,480.0,1976,0.0,39,47.758,-122.071,1490,10000,35396.0,46,2014,1,0,0
16570,725000.0,4,2.5,3420,30410,2.0,0,0,10,3420,0.0,1988,0.0,39,47.7745,-122.088,2940,45916,35396.0,34,2014,1,0,0
16571,320000.0,3,1.0,1120,10576,1.0,0,2,8,1120,0.0,1969,0.0,39,47.7575,-122.072,1300,10000,35396.0,53,2014,2,0,0
16572,875000.0,4,2.5,3220,22588,2.0,0,0,0,3220,0.0,1996,0.0,39,47.7311,-122.055,3220,22922,35396.0,26,2014,1,0,0
16573,710800.0,3,2.5,2880,36820,2.0,0,0,0,2880,0.0,1992,0.0,39,47.76600000000001,-122.044,3190,36820,35396.0,30,2014,2,0,0
16574,862500.0,4,2.75,3280,24440,2.0,0,0,0,3280,0.0,1996,0.0,39,47.7073,-122.07,3490,25138,35396.0,26,2014,1,0,0
16575,850000.0,3,2.5,3260,91911,2.0,0,2,10,3260,0.0,1984,0.0,39,47.736999999999995,-122.074,2520,65775,35396.0,38,2014,2,0,0
16576,510000.0,4,2.25,2450,62290,2.0,0,0,9,2450,0.0,1976,0.0,39,47.7603,-122.074,2450,41181,35396.0,46,2014,1,0,0
16577,1080000.0,4,2.5,4200,35267,2.0,0,0,1,4200,0.0,1990,0.0,39,47.7108,-122.071,3540,22234,35396.0,32,2014,3,0,0
16578,879000.0,4,3.0,3590,89640,2.0,0,0,0,3590,0.0,2005,0.0,39,47.7557,-122.036,2790,54014,35396.0,17,2014,2,0,0
16579,730000.0,4,2.5,3550,35689,2.0,0,2,10,3550,0.0,1991,0.0,39,47.7503,-122.074,3350,35711,35396.0,31,2014,2,0,0
16580,1180000.0,4,3.25,4060,20822,2.0,0,0,0,4060,0.0,1991,0.0,39,47.7213,-122.055,4170,23958,35396.0,31,2014,3,0,0
16581,669000.0,4,2.75,2700,35362,2.0,0,4,9,2700,0.0,1976,0.0,39,47.7628,-122.094,2810,35915,35396.0,46,2014,1,0,0
16582,725000.0,4,3.0,2420,12000,1.0,0,0,10,2420,0.0,1984,0.0,39,47.7267,-122.06299999999999,3100,13020,35396.0,38,2014,2,0,0
16583,550000.0,4,2.25,2590,36256,2.0,0,0,9,2590,0.0,1978,0.0,39,47.769,-122.094,2670,35657,35396.0,44,2015,1,0,0
16584,600000.0,3,2.5,2680,43995,2.0,0,0,10,2680,0.0,1986,0.0,39,47.7655,-122.086,2520,37277,35396.0,36,2014,3,0,0
16585,775000.0,3,2.5,3550,32807,2.0,0,0,10,3550,0.0,1989,0.0,39,47.7292,-122.08200000000001,3270,35001,35396.0,33,2015,1,0,0
16586,820000.0,3,2.5,2950,35108,1.5,0,0,0,2950,0.0,1995,0.0,39,47.7316,-122.035,3810,35181,35396.0,27,2014,2,0,0
16587,380000.0,3,1.0,1160,9375,1.0,0,0,8,1160,0.0,1967,0.0,39,47.7419,-122.073,1160,9650,35396.0,55,2015,1,0,0
16588,335000.0,3,1.0,1120,9075,1.0,0,0,8,1120,0.0,1977,0.0,39,47.7551,-122.072,1120,9705,35396.0,45,2015,0,0,0
16589,462500.0,3,2.25,2350,51400,1.0,0,0,8,1390,960.0,1977,0.0,39,47.7417,-122.053,2350,51400,35396.0,45,2014,2,0,0
16590,700000.0,4,2.5,3100,36562,2.0,0,0,0,3100,0.0,1994,0.0,39,47.7646,-122.065,3080,39351,35396.0,28,2014,2,0,0
16591,597000.0,4,2.5,2370,41338,2.0,0,0,9,2370,0.0,1995,0.0,39,47.7379,-122.052,2340,46661,35396.0,27,2015,0,0,0
16592,654950.0,4,2.5,2790,45902,2.0,0,0,10,2790,0.0,1987,0.0,39,47.7674,-122.086,2890,42421,35396.0,35,2014,1,0,0
16593,539000.0,3,2.0,1800,43995,2.0,0,0,9,1800,0.0,1988,0.0,39,47.7585,-122.022,2290,51400,35396.0,34,2015,0,0,0
16594,432500.0,3,2.5,1940,10800,1.0,0,0,9,1340,600.0,1979,0.0,39,47.7471,-122.075,2080,9600,35396.0,43,2014,3,0,0
16595,575000.0,4,2.5,2510,47044,2.0,0,0,10,2510,0.0,1987,0.0,39,47.7699,-122.085,2600,42612,35396.0,35,2014,2,0,0
16596,1150000.0,4,3.5,3760,20609,2.0,0,0,1,3760,0.0,1990,0.0,39,47.7255,-122.059,3360,15761,35396.0,32,2015,1,0,0
16597,655000.0,4,2.5,3340,34238,1.0,0,2,9,2060,1280.0,1977,0.0,39,47.7654,-122.07600000000001,2400,36590,35396.0,45,2014,3,0,0
16598,1040000.0,4,4.0,4090,51908,2.0,0,0,1,4090,0.0,1991,0.0,39,47.7226,-122.039,4290,41655,35396.0,31,2014,3,0,0
16599,630000.0,3,2.5,2900,46609,2.0,0,0,10,2900,0.0,1987,0.0,39,47.7731,-122.086,2570,42188,35396.0,35,2015,0,0,0
16601,1070000.0,3,3.25,3730,13264,2.0,0,0,10,3730,0.0,1989,0.0,39,47.7246,-122.059,3730,14933,35396.0,33,2015,0,0,0
16602,591000.0,4,2.25,2710,38180,2.0,0,2,9,2710,0.0,1977,0.0,39,47.77,-122.09700000000001,2590,38180,35396.0,45,2014,1,0,0
16603,1400000.0,4,3.5,4380,66613,1.5,0,0,1,4380,0.0,1993,0.0,39,47.7279,-122.04799999999999,4010,70109,35396.0,29,2015,1,0,0
16604,450000.0,3,2.0,1540,67756,1.0,0,0,8,1540,0.0,1900,1973.0,39,47.721000000000004,-122.07799999999999,2060,67756,35396.0,122,2015,0,1,0
16605,870000.0,4,2.5,3190,14565,2.0,0,0,1,3190,0.0,1990,0.0,39,47.713,-122.072,3420,20475,35396.0,32,2014,2,0,0
16606,590000.0,4,2.25,2430,32496,1.0,0,0,10,2430,0.0,1993,0.0,39,47.7642,-122.04799999999999,2750,35506,35396.0,29,2014,1,0,0
16607,900000.0,5,3.75,4130,226076,2.0,0,0,10,3170,960.0,1985,0.0,39,47.715,-122.065,4130,55321,35396.0,37,2014,1,0,0
16609,535000.0,4,2.5,2280,65836,2.0,0,0,9,2280,0.0,2004,0.0,39,47.7237,-122.07600000000001,2300,97574,35396.0,18,2014,1,0,0
16610,325000.0,3,1.0,1300,9300,1.0,0,2,8,1300,0.0,1977,0.0,39,47.7562,-122.073,1300,10064,35396.0,45,2015,0,0,0
16611,525000.0,3,1.75,2300,43560,1.0,0,2,8,1350,950.0,1979,0.0,39,47.7716,-122.101,2320,57000,35396.0,43,2014,2,0,0
16612,490000.0,3,2.5,2080,12032,2.0,0,0,9,2080,0.0,1978,0.0,39,47.7455,-122.073,2320,9900,35396.0,44,2015,0,0,0
16613,824000.0,4,3.5,3650,57538,2.0,0,0,0,3650,0.0,1996,0.0,39,47.7711,-122.041,3730,56257,35396.0,26,2014,2,0,0
16614,590000.0,4,2.5,2940,29013,2.0,0,0,0,2940,0.0,1992,0.0,39,47.7635,-122.044,3010,34071,35396.0,30,2015,1,0,0
16615,835000.0,4,2.0,3390,16025,2.0,0,2,0,3390,0.0,1987,0.0,39,47.7222,-122.056,3950,15277,35396.0,35,2015,0,0,0
16616,1090000.0,4,3.25,3740,12080,1.0,0,0,0,2000,1740.0,1988,0.0,39,47.7214,-122.056,4210,15277,35396.0,34,2014,1,0,0
16617,570000.0,4,2.25,2380,36446,2.0,0,2,9,2380,0.0,1977,0.0,39,47.7644,-122.072,2790,40005,35396.0,45,2014,3,0,0
16618,840000.0,4,3.5,3860,18334,2.0,0,0,0,3120,740.0,1996,0.0,39,47.7095,-122.075,3550,18334,35396.0,26,2014,1,0,0
16619,896000.0,4,2.5,3560,46644,2.0,0,0,1,3560,0.0,1992,0.0,39,47.7268,-122.05,3520,50261,35396.0,30,2015,0,0,0
16620,682000.0,4,2.5,3600,203425,2.0,0,0,10,3400,200.0,1979,0.0,39,47.7597,-122.01799999999999,3150,202989,35396.0,43,2015,0,0,0
16621,785000.0,4,2.25,3200,53357,2.0,0,2,10,3200,0.0,1972,0.0,39,47.755,-122.035,2650,54014,35396.0,50,2014,3,0,0
16622,585000.0,6,3.0,3870,43787,2.0,0,0,9,2700,1170.0,1976,0.0,39,47.7642,-122.098,2600,35381,35396.0,46,2015,0,0,0
16623,325000.0,3,1.0,1160,9525,1.0,0,2,8,1160,0.0,1968,0.0,39,47.7431,-122.073,1160,10640,35396.0,54,2014,3,0,0
16624,875000.0,4,2.5,3030,16000,2.0,0,0,1,3030,0.0,1990,0.0,39,47.7125,-122.081,3670,16641,35396.0,32,2015,1,0,0
16625,450000.0,3,2.0,1510,43560,1.0,0,0,8,1510,0.0,1954,0.0,39,47.7218,-122.079,2060,67756,35396.0,68,2014,1,0,0
16626,515000.0,3,2.5,2130,219978,2.0,0,0,9,2130,0.0,1986,0.0,39,47.7754,-122.03200000000001,3340,217800,35396.0,36,2014,3,0,0
16627,795000.0,4,2.5,2920,32219,2.0,0,4,0,2920,0.0,1995,0.0,39,47.7439,-122.041,3420,37206,35396.0,27,2014,2,0,0
16628,610000.0,3,2.5,2260,33042,1.0,0,0,10,1660,600.0,1986,0.0,39,47.7634,-122.086,2600,40115,35396.0,36,2014,2,0,0
16629,835000.0,4,3.0,4480,42717,2.0,0,0,10,4480,0.0,1987,0.0,39,47.7711,-122.088,3140,41632,35396.0,35,2014,2,0,0
16630,696500.0,5,2.25,3210,61419,1.5,0,0,9,3210,0.0,1979,0.0,39,47.7632,-122.09,2820,48351,35396.0,43,2014,2,0,0
16631,655000.0,4,2.75,2890,46609,2.0,0,2,10,2890,0.0,1981,0.0,39,47.7454,-122.061,2880,68824,35396.0,41,2015,1,0,0
16633,685000.0,4,2.5,2770,45514,2.0,0,2,10,2770,0.0,1989,0.0,39,47.7751,-122.088,2940,49495,35396.0,33,2014,1,0,0
16634,890000.0,4,2.75,3220,15467,2.0,0,0,1,3220,0.0,1994,0.0,39,47.7128,-122.083,3670,16641,35396.0,28,2014,2,0,0
16635,483500.0,4,2.5,2740,45732,2.0,0,0,9,2740,0.0,1995,0.0,39,47.74,-122.04799999999999,2080,43560,35396.0,27,2014,1,0,0
16636,619000.0,3,2.5,2560,43608,2.0,0,0,10,2560,0.0,2002,0.0,39,47.7614,-122.02600000000001,3000,54088,35396.0,20,2014,2,0,0
16637,640000.0,4,2.5,2970,34981,2.0,0,0,10,2970,0.0,1998,0.0,39,47.7365,-122.037,3170,30277,35396.0,24,2014,2,0,0
16638,734000.0,4,2.5,3490,18521,2.0,0,2,10,3490,0.0,1990,0.0,39,47.7406,-122.07,2850,18521,35396.0,32,2014,2,0,0
16639,632500.0,4,1.5,2720,37258,2.0,0,0,0,2720,0.0,1994,0.0,39,47.7402,-122.035,3270,39714,35396.0,28,2014,3,0,0
16640,315000.0,3,1.0,1160,9180,1.0,0,0,8,1160,0.0,1968,0.0,39,47.7427,-122.072,1160,10282,35396.0,54,2014,1,0,0
16641,360000.0,4,2.0,1630,10375,1.0,0,4,8,1630,0.0,1968,0.0,39,47.7566,-122.073,1360,10026,35396.0,54,2014,1,0,0
16642,500000.0,4,2.25,2060,44431,2.0,0,0,8,2060,0.0,1988,0.0,39,47.744,-122.046,2160,45657,35396.0,34,2015,0,0,0
16643,795000.0,4,2.75,2890,16397,2.0,0,0,0,2890,0.0,1997,0.0,39,47.7102,-122.072,3170,16397,35396.0,25,2014,3,0,0
16644,425000.0,3,1.75,1960,43332,1.0,0,2,8,1400,560.0,1982,0.0,39,47.739,-122.04799999999999,2010,44431,35396.0,40,2014,2,0,0
16646,482000.0,5,2.25,2230,9600,1.0,0,0,9,1320,910.0,1978,0.0,39,47.7466,-122.07600000000001,2080,9760,35396.0,44,2014,1,0,0
16647,949000.0,4,3.0,4270,85643,2.0,0,0,1,4270,0.0,1991,0.0,39,47.7711,-122.04799999999999,3760,51170,35396.0,31,2015,1,0,0
16648,480000.0,4,2.5,2870,35757,2.0,0,2,10,2870,0.0,1977,0.0,39,47.7568,-122.05,2700,41221,35396.0,45,2014,3,0,0
16649,440000.0,4,2.75,2030,56192,1.0,0,0,9,1550,480.0,1979,0.0,39,47.751999999999995,-122.073,2510,44866,35396.0,43,2014,3,0,0
16650,549950.0,5,2.5,2650,54380,2.0,0,0,10,2650,0.0,1984,0.0,39,47.7726,-122.081,2560,49044,35396.0,38,2015,1,0,0
16651,340000.0,3,1.75,1280,16200,1.0,0,0,9,1030,250.0,1976,0.0,39,47.7427,-122.071,1160,10565,35396.0,46,2014,3,0,0
16652,805000.0,4,2.5,3960,38615,2.0,0,0,0,3960,0.0,2000,0.0,39,47.7249,-122.024,3290,43560,35396.0,22,2014,3,0,0
16653,839000.0,3,2.5,3200,203425,1.0,0,0,0,3200,0.0,2000,0.0,39,47.7614,-122.015,3200,203425,35396.0,22,2014,1,0,0
16654,665000.0,4,2.5,2790,43091,2.0,0,2,10,2790,0.0,1989,0.0,39,47.7759,-122.08,2750,35290,35396.0,33,2014,1,0,0
16655,583500.0,4,1.75,2860,48351,1.0,0,0,9,1710,1150.0,1978,0.0,39,47.7605,-122.085,2460,43560,35396.0,44,2015,1,0,0
16656,330000.0,3,1.0,1160,9600,1.0,0,2,8,1160,0.0,1967,0.0,39,47.7419,-122.073,1160,9730,35396.0,55,2014,3,0,0
16657,985000.0,4,3.25,4030,36762,2.0,0,0,1,4030,0.0,1988,0.0,39,47.7235,-122.039,4090,40371,35396.0,34,2014,2,0,0
16658,800000.0,4,2.5,2990,16809,2.0,0,0,1,2990,0.0,1990,0.0,39,47.7123,-122.073,3340,18752,35396.0,32,2014,1,0,0
16659,542950.0,3,2.5,2070,39768,2.0,0,0,9,2070,0.0,1988,0.0,39,47.7696,-122.036,2740,44866,35396.0,34,2014,3,0,0
16660,845000.0,4,2.5,3360,40471,2.0,0,2,0,3360,0.0,1994,0.0,39,47.742,-122.035,3150,36823,35396.0,28,2015,0,0,0
16662,319000.0,3,1.0,1390,12823,1.0,0,2,8,1390,0.0,1968,0.0,39,47.7438,-122.075,1390,10095,35396.0,54,2014,1,0,0
16663,829950.0,4,2.5,3430,42775,2.0,0,0,0,3430,0.0,1992,0.0,39,47.765,-122.045,3190,36820,35396.0,30,2014,3,0,0
16664,650000.0,3,2.5,2180,37042,2.0,0,0,10,2180,0.0,1998,0.0,39,47.722,-122.02600000000001,2880,32688,35396.0,24,2015,0,0,0
16665,475000.0,3,2.5,2160,35912,2.0,0,0,9,2160,0.0,1982,0.0,39,47.7273,-122.083,2230,35244,35396.0,40,2014,2,0,0
16666,680000.0,4,2.75,3310,50951,2.0,0,0,10,3310,0.0,1998,0.0,39,47.7249,-122.027,3230,39340,35396.0,24,2014,3,0,0
16667,562000.0,3,2.5,2400,97138,2.0,0,4,9,2400,0.0,1983,0.0,39,47.7361,-122.046,2230,54450,35396.0,39,2014,2,0,0
16668,535000.0,3,2.5,1960,47044,2.0,0,2,9,1960,0.0,1978,0.0,39,47.7573,-122.07,2020,29004,35396.0,44,2014,3,0,0
16670,805000.0,4,2.5,3320,38032,2.0,0,2,0,3320,0.0,1991,0.0,39,47.7478,-122.036,3270,37804,35396.0,31,2014,2,0,0
16671,649950.0,4,2.5,2350,63162,2.0,0,2,9,2350,0.0,1994,0.0,39,47.7545,-122.04700000000001,2370,63162,35396.0,28,2014,1,0,0
16672,413100.0,3,2.25,1790,231303,1.0,0,0,8,1250,540.0,1980,0.0,39,47.7558,-122.027,2090,93654,35396.0,42,2015,1,0,0
16673,749950.0,4,2.5,3430,64441,2.0,0,0,9,3430,0.0,2013,0.0,39,47.7694,-122.064,3580,64441,35396.0,9,2014,1,0,0
16674,329950.0,3,1.75,2080,5969,1.0,0,0,8,1080,1000.0,1971,0.0,46,47.5474,-122.295,2090,5500,112894.0,51,2014,3,0,1
16675,423000.0,4,2.0,1970,6480,1.5,0,4,8,1130,840.0,1920,0.0,46,47.5511,-122.31200000000001,1500,6480,112894.0,102,2014,3,0,0
16676,475000.0,3,1.5,2480,5280,1.5,0,4,8,1620,860.0,1947,0.0,46,47.5575,-122.303,2090,4800,112894.0,75,2014,2,0,0
16677,404000.0,3,1.5,2030,8880,1.0,0,0,8,1330,700.0,1963,0.0,46,47.5586,-122.311,2140,5592,112894.0,59,2014,1,0,0
16678,442000.0,5,3.0,2560,5445,1.5,0,2,8,1760,800.0,1927,0.0,46,47.5502,-122.311,1080,5445,112894.0,95,2015,1,0,0
16679,447000.0,3,1.0,1370,6001,1.0,0,4,8,1230,140.0,1944,0.0,46,47.5646,-122.31700000000001,1370,5520,112894.0,78,2014,2,0,0
16680,250000.0,3,1.0,1190,6250,1.0,0,0,8,990,200.0,1954,0.0,46,47.5658,-122.292,1760,6434,112894.0,68,2014,2,0,0
16681,360000.0,3,2.75,2030,6840,1.0,0,0,8,1210,820.0,1979,0.0,46,47.5413,-122.29899999999999,1910,6365,112894.0,43,2014,3,0,0
16682,265000.0,2,1.0,760,4000,1.0,0,2,7,760,0.0,1950,0.0,46,47.5466,-122.304,1640,4500,112894.0,72,2014,3,0,0
16683,500000.0,3,2.0,1720,5525,1.0,0,4,8,960,760.0,1941,0.0,46,47.559,-122.29799999999999,1760,5525,112894.0,81,2014,1,0,1
16684,380000.0,2,1.0,1210,4800,1.0,0,0,9,1060,150.0,1950,0.0,46,47.5625,-122.316,1380,4800,112894.0,72,2014,1,0,0
16685,400000.0,4,1.75,1850,6480,1.0,0,2,8,1120,730.0,1958,0.0,46,47.5525,-122.31299999999999,1610,5040,112894.0,64,2014,3,0,0
16686,337000.0,3,1.75,1400,6000,1.0,0,2,8,700,700.0,1919,0.0,46,47.5283,-122.321,1030,6000,112894.0,103,2014,3,0,0
16687,531000.0,5,2.75,2540,5022,1.0,0,2,9,1540,1000.0,1955,0.0,46,47.5593,-122.3,2510,5182,112894.0,67,2014,2,0,0
16688,315000.0,2,1.0,1080,2674,1.0,0,2,7,720,360.0,1919,0.0,46,47.5595,-122.31700000000001,1250,5000,112894.0,103,2014,2,0,0
16689,320000.0,4,1.75,1660,6200,1.0,0,2,7,830,830.0,1948,0.0,46,47.56,-122.316,1780,5968,112894.0,74,2014,3,0,0
16690,320000.0,3,2.5,1530,2890,2.0,0,0,8,1530,0.0,2001,0.0,46,47.5434,-122.29299999999999,1540,2890,112894.0,21,2015,1,0,0
16691,437000.0,5,2.0,2190,8316,1.0,0,0,8,1390,800.0,1961,0.0,46,47.5488,-122.29799999999999,2010,8316,112894.0,61,2014,2,0,0
16692,569000.0,3,3.25,2220,8227,1.5,0,4,9,1770,450.0,1929,0.0,46,47.5665,-122.316,1750,4800,112894.0,93,2014,2,0,0
16693,157500.0,2,1.0,670,4500,1.0,0,0,6,670,0.0,1905,0.0,46,47.5271,-122.32600000000001,1210,4500,112894.0,117,2015,0,0,0
16694,332000.0,2,1.0,1000,4776,1.0,0,2,7,1000,0.0,1942,0.0,46,47.5619,-122.315,1500,4800,112894.0,80,2014,1,0,0
16695,525000.0,4,2.75,2470,7200,1.0,0,4,8,1350,1120.0,1940,0.0,46,47.5631,-122.31700000000001,1500,6000,112894.0,82,2014,2,0,0
16696,425000.0,4,2.0,1390,4500,1.5,0,4,8,1390,0.0,1908,0.0,46,47.5552,-122.311,1900,5460,112894.0,114,2014,3,0,0
16697,425000.0,3,1.0,1790,6000,1.5,0,1,9,1790,0.0,1937,0.0,46,47.5448,-122.32,1060,4000,112894.0,85,2014,3,0,0
16698,325088.0,4,1.0,1400,6739,1.0,0,0,8,1000,400.0,1954,0.0,46,47.5402,-122.29799999999999,1500,6380,112894.0,68,2014,3,0,0
16699,385000.0,3,1.0,1070,4000,1.0,0,2,8,1070,0.0,1971,0.0,46,47.5529,-122.305,1090,4000,112894.0,51,2015,0,0,0
16700,495000.0,5,3.0,2440,4750,1.0,0,0,10,1450,990.0,2006,0.0,46,47.5485,-122.302,1420,5940,112894.0,16,2014,1,0,0
16701,335000.0,6,2.0,2020,7071,1.0,0,0,8,1010,1010.0,1979,0.0,46,47.5329,-122.294,2020,5000,112894.0,43,2015,1,0,0
16702,337500.0,5,2.0,1700,7314,1.0,0,0,8,1000,700.0,1956,0.0,46,47.549,-122.305,2000,7176,112894.0,66,2014,1,0,0
16703,317000.0,3,2.0,2020,7260,1.5,0,0,8,1180,840.0,1926,0.0,46,47.5496,-122.311,1400,5950,112894.0,96,2014,3,0,0
16704,445000.0,3,1.75,1360,4998,1.0,0,0,9,1360,0.0,1968,0.0,46,47.547,-122.302,1350,4998,112894.0,54,2015,1,0,0
16705,210000.0,2,1.0,1100,6000,1.5,0,2,7,1100,0.0,1900,0.0,46,47.5275,-122.323,1280,6000,112894.0,122,2015,1,0,0
16706,155000.0,1,1.0,720,6000,1.0,0,0,7,720,0.0,1940,0.0,46,47.5266,-122.316,1040,6000,112894.0,82,2014,1,0,0
16707,268000.0,3,2.75,1880,1793,2.0,0,0,8,1810,70.0,2001,0.0,46,47.5405,-122.29299999999999,1800,2537,112894.0,21,2014,2,0,0
16708,330000.0,3,1.0,1850,5775,2.0,0,0,7,1740,110.0,1928,0.0,46,47.5446,-122.296,1520,3578,112894.0,94,2014,2,0,0
16709,353000.0,3,1.75,1260,11775,1.0,0,4,7,1260,0.0,1942,0.0,46,47.5501,-122.296,1270,5480,112894.0,80,2014,2,0,0
16710,335000.0,4,2.0,1480,3132,1.0,0,4,7,740,740.0,1910,0.0,46,47.55,-122.31200000000001,1480,6420,112894.0,112,2014,1,0,0
16711,260000.0,2,1.0,750,6720,1.0,0,0,7,750,0.0,1916,0.0,46,47.552,-122.31,920,6720,112894.0,106,2014,3,0,0
16712,285000.0,3,1.0,1440,4268,1.0,0,0,8,1040,400.0,1953,0.0,46,47.5468,-122.29299999999999,1370,4268,112894.0,69,2014,2,0,0
16713,415000.0,3,1.75,1960,5000,1.0,0,4,7,980,980.0,1911,0.0,46,47.5576,-122.31700000000001,1790,5000,112894.0,111,2014,1,0,0
16714,545500.0,3,2.5,1560,9361,1.5,0,2,8,1360,200.0,1936,0.0,46,47.5591,-122.295,1670,6244,112894.0,86,2014,1,0,0
16715,279000.0,3,1.0,1320,5750,1.5,0,0,8,1320,0.0,1913,0.0,46,47.5288,-122.325,1010,5700,112894.0,109,2014,2,0,0
16716,300000.0,3,2.5,1800,3253,2.0,0,0,8,1800,0.0,2001,0.0,46,47.5401,-122.292,1800,3081,112894.0,21,2014,3,0,0
16717,285000.0,2,1.0,920,5850,1.0,0,2,7,920,0.0,1900,0.0,46,47.5441,-122.304,1640,5476,112894.0,122,2014,2,0,0
16718,270000.0,4,1.75,1560,4290,2.0,0,0,8,1560,0.0,1994,0.0,46,47.5292,-122.323,1250,6000,112894.0,28,2015,1,0,0
16719,375000.0,4,2.0,1620,4600,2.0,0,0,8,1620,0.0,1909,0.0,46,47.5533,-122.307,1620,4500,112894.0,113,2015,1,0,0
16720,254000.0,4,2.0,1510,4235,1.0,0,0,8,1510,0.0,1955,0.0,46,47.54600000000001,-122.29299999999999,1510,4268,112894.0,67,2014,1,0,0
16721,330000.0,4,2.0,1750,5202,1.0,0,2,7,1070,680.0,1942,0.0,46,47.5677,-122.31700000000001,2090,5400,112894.0,80,2014,3,0,1
16722,337500.0,3,1.0,1020,6000,1.5,0,0,8,1020,0.0,1900,0.0,46,47.5254,-122.318,1240,6000,112894.0,122,2015,1,0,0
16723,445000.0,3,1.75,2110,4800,1.0,0,0,9,1210,900.0,1956,0.0,46,47.567,-122.318,1660,4800,112894.0,66,2014,3,0,0
16724,275000.0,2,1.0,840,4000,1.0,0,0,7,840,0.0,1942,0.0,46,47.5531,-122.307,1100,4000,112894.0,80,2015,0,0,0
16725,490000.0,4,3.0,2330,3497,2.0,0,0,10,1920,410.0,2003,0.0,46,47.553999999999995,-122.30799999999999,2330,5242,112894.0,19,2014,1,0,0
16726,455850.0,3,2.25,1820,6000,1.0,0,2,8,1120,700.0,1964,0.0,46,47.5684,-122.3,1970,6232,112894.0,58,2015,1,0,0
16727,480000.0,2,2.25,1490,6770,1.5,0,0,9,1490,0.0,1926,0.0,46,47.5577,-122.29700000000001,1820,7875,112894.0,96,2014,1,0,0
16728,360000.0,5,1.75,1550,5225,1.5,0,2,8,1550,0.0,1941,0.0,46,47.553999999999995,-122.306,1220,5225,112894.0,81,2014,2,0,0
16729,439000.0,3,2.25,3020,6000,3.0,0,0,9,1980,1040.0,1994,0.0,46,47.5249,-122.319,1150,6000,112894.0,28,2015,0,0,1
16730,330000.0,3,2.5,1660,2890,2.0,0,0,8,1660,0.0,2001,0.0,46,47.5434,-122.29299999999999,1540,2890,112894.0,21,2015,0,0,0
16731,457500.0,3,1.75,1840,4030,1.0,0,4,8,1050,790.0,1925,0.0,46,47.5549,-122.311,1840,5040,112894.0,97,2014,1,0,0
16732,299000.0,4,2.0,2320,12000,1.0,0,0,8,1720,600.0,1943,2014.0,46,47.5246,-122.325,1390,6000,112894.0,79,2014,2,1,0
